dataset,init,optim,method,tau,balanced_accuracy_mean,balanced_accuracy_std,macro_f1_mean,macro_f1_std,weighted_f1_mean,weighted_f1_std,macro_auc_mean,macro_auc_std,nta_mean,nta_std,lnmr_mean,lnmr_std,empirical_flip_rate_mean,empirical_flip_rate_std,per_class_f1_akiec_mean,per_class_f1_akiec_std,per_class_f1_bcc_mean,per_class_f1_bcc_std,per_class_f1_bkl_mean,per_class_f1_bkl_std,per_class_f1_df_mean,per_class_f1_df_std,per_class_f1_mel_mean,per_class_f1_mel_std,per_class_f1_nv_mean,per_class_f1_nv_std,per_class_f1_vasc_mean,per_class_f1_vasc_std,n_folds
imbalanced,pretrained,adam,baseline,0.4,0.5232735730034139,0.025826901111161156,0.1883749013808614,0.009099053119263633,0.07640360106024305,0.006401851644342197,0.8222721897409428,0.014472791582749958,0.10240240400842889,0.004857372010776739,0.5703172762678367,0.02067946610742788,0.3981407109921166,0.005996252371423116,0.25720750419214705,0.036440933689257375,0.3465018882058926,0.03516315925190594,0.3059795054411497,0.030259125479876754,0.10465781702079513,0.0320219711774407,0.1592272578870691,0.04421668755365776,0.010652604247103544,0.007155310211370405,0.13439773267187294,0.02885743148195736,10
imbalanced,pretrained,adam,baseline,0.5,0.4823738447994227,0.045191789584235524,0.16962671828397935,0.014832671378286167,0.08259389340039253,0.014029579127293435,0.7999700535518743,0.024427156911036238,0.10015132236624233,0.005268509807678234,0.5268562850402961,0.016694019955989715,0.4985869403540086,0.005316974215262829,0.22975188890481407,0.021497115622002086,0.313873068987832,0.03973627651385835,0.26353963717003265,0.04246314625538611,0.08836303226853041,0.02086460537013477,0.14604536023141274,0.02602700019068294,0.030135258061235914,0.015660374555516377,0.11567878236399765,0.03499839808730478,10
imbalanced,pretrained,adam,elr,0.0,0.6718071628817077,0.04198711854107017,0.41701758218297896,0.048286560140839804,0.20672143136372007,0.17331079072320063,0.8970343346867173,0.021949047492891678,,,,,0.0,0.0,0.49776402263184033,0.062139057981101746,0.663434912058943,0.032294482009817375,0.6098594851962236,0.027193573472913977,0.07594153090736053,0.0824506276150367,0.3138382137366265,0.07468877183914266,0.09382200869302891,0.23726944964681515,0.6644629020568299,0.09658712773520312,10
imbalanced,pretrained,adam,elr,0.1,0.6129771257511151,0.036308085746374646,0.24978368794655387,0.015036936754383518,0.09456629637038799,0.004269722980558992,0.8573021591156527,0.009552398817868428,0.11894925414798499,0.008422941875583945,0.6676709434965928,0.04551724201486708,0.12763647181317864,0.00294283418166978,0.3393895814926725,0.0358605555476575,0.44353500501660487,0.044989316990490545,0.445792728563258,0.03994728060762403,0.1342279934860813,0.034241779495090476,0.2098042113658804,0.019018748493534497,0.0007366482504604051,0.0023294863058330602,0.17499964745091928,0.043757660416941256,10
imbalanced,pretrained,adam,elr,0.2,0.6103851095281269,0.03815165981065592,0.24166146778670478,0.016117586364113125,0.09030602513490704,0.0059445820402192475,0.8464256729447657,0.015780288008709238,0.11960716686985211,0.006401320736379522,0.6470289372013648,0.02422398694841138,0.20504239178937972,0.0032717851844510596,0.3496365025088427,0.04845450704304269,0.4255647186864605,0.031026846962954928,0.41150741328812845,0.042714496233609255,0.13493461546484434,0.03567892908290317,0.2099746234065481,0.015895946958099406,0.0003696857670979667,0.0011690490425761107,0.15964271538501157,0.04166993206410065,10
imbalanced,pretrained,adam,elr,0.3,0.5599726518566299,0.03997582860927438,0.2084985093633503,0.015771353272521528,0.078901312450661,0.006951510750623345,0.8242809426849595,0.019671081852134824,0.10819341402247126,0.0035225748684668936,0.5999963898671884,0.012946705031211465,0.2996281421984233,0.004213046599640937,0.29822320662761115,0.05393054116930919,0.36680128601505296,0.0456762455509082,0.35474289164497674,0.05327678792819493,0.1151280071083268,0.031860057903909396,0.1884768030222539,0.02642442203707618,0.0011076931471717673,0.0024913718858159653,0.13500967797805877,0.022199381023272634,10
imbalanced,pretrained,adam,elr,0.4,0.5203407095530308,0.028084851336850656,0.18093619262711327,0.008573745973242335,0.06865103058479538,0.005294051797727843,0.8029699617098018,0.018612632066168314,0.09878316684490032,0.006391838682388232,0.5439300024565747,0.02637691612240065,0.3981407109921166,0.005996252371423116,0.24010176583892356,0.03220360850043442,0.33877363822325635,0.05433313559028035,0.314013024368339,0.03824373130623207,0.09437238529243117,0.02164319219025838,0.1563924887899963,0.033169478883712994,0.0007386894571348671,0.0015572949419049276,0.12216135641971168,0.02290594505736936,10
imbalanced,pretrained,adam,elr,0.5,0.4911386205143793,0.047840043366977496,0.16141171143476662,0.01018820124846153,0.060067983083782514,0.005891978735023949,0.7827412936345478,0.024971430186344984,0.08700391926393528,0.003927597011397221,0.4991148491744726,0.030041580531943238,0.4985869403540086,0.005316974215262829,0.2204866766433565,0.03551405123865635,0.3245088140996154,0.02816727412752308,0.2550539053916887,0.03887578821241354,0.08618194773522485,0.03134492649000592,0.1372844941996681,0.048703169521348864,0.001107011070110701,0.002490585083802778,0.10525913090370224,0.024223757030664688,10
imbalanced,pretrained,adam,sce,0.0,0.7544293344630347,0.03928363527957242,0.6716846331032109,0.029399760784093978,0.8182380539096687,0.009529738966025832,0.9590258108054097,0.007339245932366254,,,,,0.0,0.0,0.5599440976535567,0.07480187242897915,0.7362221397584778,0.04258869511048277,0.6923086050658521,0.04423961068695524,0.5194304388422035,0.11996986046187082,0.493896125943583,0.038615025367972636,0.8920683895888004,0.008203478204356256,0.8079226348700033,0.057868390014565105,10
imbalanced,pretrained,adam,sce,0.1,0.7121463243029715,0.04057794333932415,0.5014724883731895,0.027058135076731646,0.70355425637848,0.007968658715708439,0.9077671929164497,0.013275769359196462,0.45621243444126336,0.025757953485407412,0.4742463287088811,0.026348583052896758,0.12763647181317864,0.00294283418166978,0.42074438470278397,0.04546572874173278,0.6113553389730885,0.06534666878923917,0.5844632993152674,0.04404053548477514,0.2822919668757409,0.07301954179195684,0.4054300476553693,0.040659942780484064,0.7816814499026604,0.010071614776595104,0.42434093118741617,0.1171128273700286,10
imbalanced,pretrained,adam,sce,0.2,0.6682637986711761,0.04790047410667947,0.4157512302872563,0.02381515584756219,0.6007196057122624,0.014840991612600173,0.8902631629922799,0.014202473058496244,0.3871431169892475,0.02594873672750941,0.5021718851633556,0.022798923114198295,0.20504239178937972,0.0032717851844510596,0.40004721852190944,0.056560298333871994,0.5082395282359524,0.040631529088018675,0.5271442309573805,0.044632085314258545,0.19476762224531613,0.047767820513568066,0.34300455014796644,0.02179335410236195,0.6654376951270955,0.019338301036941886,0.2716177667751737,0.07358801645385114,10
imbalanced,pretrained,adam,sce,0.3,0.6105454415874412,0.028663547943759225,0.34503362116151803,0.018296510652209604,0.4967283482571935,0.034643686502232436,0.8650209675987002,0.01767852461171992,0.3261059207657916,0.027549501900979604,0.5134986825727597,0.023865406898882946,0.2996281421984233,0.004213046599640937,0.3457181143488497,0.05000651902639084,0.44048567655957943,0.053412234053092346,0.4703736270135705,0.04731138386417853,0.1423642002124841,0.03357732096930617,0.2762576871736626,0.032634891380536324,0.5453686195389631,0.04398353703684588,0.19466742328351674,0.035641095294906694,10
imbalanced,pretrained,adam,sce,0.4,0.5751492869566317,0.03415139566322247,0.276950044049031,0.02250420438818556,0.3343632829050794,0.04863566478142552,0.8356316313843329,0.012750831232153998,0.23035273312055052,0.027125458654174258,0.5335460908924063,0.027621510665309257,0.3981407109921166,0.005996252371423116,0.31613275771187577,0.0579189105405405,0.40598166986541634,0.040735889549166765,0.37900545983487977,0.04950777448101681,0.10934446852938262,0.029345128397427207,0.21930778477152488,0.032791055678226946,0.34397645005204813,0.06193269618530729,0.16490171757808936,0.028151610283986876,10
imbalanced,pretrained,adam,sce,0.5,0.5428419666486621,0.03608527032991835,0.23331129460074282,0.0151536557030969,0.21777322858771703,0.06104336149603981,0.8190383460075473,0.018076908467208695,0.16718690760362648,0.023571153019010395,0.5499470523692933,0.0273543834407087,0.4985869403540086,0.005316974215262829,0.28155187384626407,0.045403266023266865,0.39672980447871586,0.05468539719319269,0.327325189804743,0.040629286336752675,0.1095703025234471,0.04574274875249926,0.18203908873815186,0.029179380760731826,0.19649870335727498,0.08206259253634296,0.13946409945660262,0.031466477701103876,10
imbalanced,pretrained,sgd,asyco_divmix,0.0,0.6608891756013355,0.06380185363098369,0.43477418894214753,0.05573167078761341,0.6654463316249186,0.03809796838121243,0.9095808941673127,0.026266474381337945,,,,,0.0,0.0,0.4439960262195191,0.09383668849261986,0.5884313808109427,0.09719200879364061,0.4347752235347736,0.09742068634829355,0.12650012585295375,0.026017955832146986,0.3793012757681648,0.04300542415987702,0.7565798015365375,0.03381814260744744,0.3138354888721409,0.11116905821108439,10
imbalanced,pretrained,sgd,asyco_divmix,0.1,0.5787860194592662,0.037068616925666494,0.25556331296101314,0.03340628746100773,0.19926096022578835,0.07300653780825662,0.866642041807561,0.022695044037067475,0.17872042528133117,0.04242156639445458,0.3231833779527646,0.05092500842181281,0.12763647181317864,0.00294283418166978,0.34347430164371295,0.051685321217769455,0.5112968396767925,0.09613095017086785,0.348955053864915,0.07612074623003155,0.07580691428279797,0.01616056399797574,0.2694395285327595,0.0640422590285197,0.14983536782515333,0.09212131203701872,0.09013518490096094,0.027002342559905287,10
imbalanced,pretrained,sgd,asyco_divmix,0.2,0.5540964789291714,0.05516409946253881,0.22425304312017694,0.025519859957344827,0.1268739274561505,0.042537143444728025,0.8577441049351291,0.018874544552937828,0.14618470562554592,0.022279997149862257,0.3453503712078967,0.052388507055254885,0.20504239178937972,0.0032717851844510596,0.30578871493203696,0.07193182076975797,0.4889232323547795,0.1009873943811636,0.31344568541605167,0.06001911629829904,0.0721065415060102,0.020255036860335914,0.22688239401635593,0.06175698553561052,0.0621608609254235,0.05836991573252648,0.1004638726905808,0.031867105533507835,10
imbalanced,pretrained,sgd,asyco_divmix,0.3,0.5021742474976019,0.04344852566803964,0.19101630199329012,0.014322064166970582,0.09719142978839576,0.040208211414973244,0.8271188396515438,0.027929690169004956,0.11502799721185235,0.029957710700662457,0.26955634410670987,0.04708594516381484,0.2996281421984233,0.004213046599640937,0.2954698946876624,0.04005038390027112,0.4361090626683451,0.0691148104647057,0.22559435908319583,0.07475510142918176,0.06570465145186302,0.020839608858531897,0.20825227260406226,0.05960834009388291,0.039427500950289615,0.05975728164005533,0.06655637250761257,0.015879337011327196,10
imbalanced,pretrained,sgd,asyco_divmix,0.4,0.5470838385831767,0.03442584923552381,0.21858725022223027,0.03806073996949364,0.1465151386311959,0.07873400318068409,0.841651780077884,0.02315590939806247,0.15270694609382546,0.04213245742106186,0.3132645620057078,0.04447697026983312,0.3981407109921166,0.005996252371423116,0.30790425048801934,0.05391913619221776,0.4800340854476942,0.0730581712271432,0.27371128420209334,0.09442383616876462,0.07788182016986456,0.03221785531117496,0.21233180621320108,0.04039819132543995,0.09703265151699976,0.09855590180205474,0.08121485351773959,0.016142185790840088,10
imbalanced,pretrained,sgd,asyco_divmix,0.5,0.4981623199229208,0.04954711808177221,0.17798422727259738,0.03513368881790388,0.09709796240862616,0.05515040840046202,0.8261583423410104,0.024774137727987047,0.12273599893486717,0.029709283402674116,0.3168033034658004,0.03136932631305039,0.4985869403540086,0.005316974215262829,0.27349321660668685,0.053298416605322876,0.40832510707508496,0.0887973638253639,0.19508263904858605,0.10127201049921432,0.07334404165018912,0.025021735901712333,0.170736796259584,0.05834260861355117,0.049917472808501104,0.06398185738737468,0.0749903174595496,0.017097825692187246,10
imbalanced,pretrained,sgd,baseline,0.0,0.7297144164820466,0.04450796946496469,0.5486034549141791,0.04850576415069804,0.69260145211369,0.018850265951674057,0.9365600622515796,0.010400356280370494,,,,,0.0,0.0,0.4599703597850608,0.09234580097493945,0.6414577937822988,0.06120206380344807,0.5585845244918742,0.03098723408019777,0.3660954429202511,0.10305159316471346,0.39521426711019897,0.03454836328067236,0.7623853610452878,0.01715785109819895,0.6565164352642816,0.1255082652756049,10
imbalanced,pretrained,sgd,baseline,0.1,0.6306214708974911,0.04566640762662516,0.2869302137967965,0.025831069877414844,0.15663592379948005,0.025457343344023654,0.8853266143532823,0.01491369662343023,0.116467100578356,0.010956912271870886,0.759431361042846,0.03203702115477987,0.12763647181317864,0.00294283418166978,0.4008940948544947,0.039714774276814926,0.47453128807291545,0.06553961455170577,0.39876256077988986,0.046281215035011994,0.18959081714395562,0.06604837775938682,0.22331627294968337,0.02383211129391552,0.08500696388914233,0.0280829098466457,0.23640949888749407,0.05458135194324517,10
imbalanced,pretrained,sgd,baseline,0.2,0.6065582703502491,0.0493650659013893,0.2681818645125086,0.020217159941181128,0.12316030661100319,0.01553953174712224,0.8722565697390424,0.017402747191398452,0.11079225995125472,0.008937021337474942,0.7441306773350315,0.022499654024551403,0.20504239178937972,0.0032717851844510596,0.37994167158076664,0.07043899402768554,0.4753499330593024,0.036130346837640666,0.35356965365437604,0.023610756523851043,0.1647915927313371,0.04604763105973203,0.21217158611439868,0.02366698147771491,0.04714909372957641,0.020285353560222305,0.24429952071780306,0.03934810043827534,10
imbalanced,pretrained,sgd,baseline,0.3,0.5730222335399778,0.031109322369070182,0.24069168144480751,0.018614305252914822,0.11623472842056821,0.014690163162941196,0.8505244658268076,0.014189745607114406,0.10987458422329274,0.005361676762420973,0.6965155470463081,0.02811575909354894,0.2996281421984233,0.004213046599640937,0.3558074463756114,0.07038159397948637,0.40901193620360815,0.03646712146072314,0.3405700503474134,0.03284440560501967,0.1502140177731514,0.04553290412750386,0.19571520939646408,0.02074423179632347,0.0474518932776099,0.022071439909942057,0.1860712167397945,0.044564622560551714,10
imbalanced,pretrained,sgd,baseline,0.4,0.5443787260746688,0.0484758475253462,0.21771061262363656,0.01827413772980299,0.10467377122153923,0.017190341412884363,0.8318087649629338,0.019331671015843013,0.11097463778245957,0.00869852934276684,0.6526401184783144,0.026842130959285018,0.3981407109921166,0.005996252371423116,0.3006018785136389,0.04108909007309611,0.3899615744250392,0.04428665704972559,0.31919671144019557,0.02207468215219854,0.12016327800436963,0.048475816818025014,0.17494069188347344,0.020139868386635926,0.04067490457295233,0.023706965456825206,0.1784352495257867,0.04466016220109973,10
imbalanced,pretrained,sgd,baseline,0.5,0.5102897695209367,0.026898576456530328,0.21116626291085985,0.016065226538668254,0.13584197637160847,0.016426425699929637,0.8176467035639796,0.009847664668581058,0.12024769790808428,0.008452571000926938,0.6354831175454496,0.03881309235339496,0.4985869403540086,0.005316974215262829,0.3008736214311501,0.04755615201540705,0.36725842839478373,0.04598119548460495,0.28208067737895315,0.03169020651362304,0.1055882121965775,0.03900679385723638,0.16723003536471737,0.023968229368277555,0.09153036182690982,0.022429391128755482,0.16360250378292757,0.035138440687894075,10
imbalanced,pretrained,sgd,elr,0.0,0.658994005563066,0.03273293226204327,0.4305152720229196,0.023585833765745943,0.14779562554849868,0.006884774722746099,0.8891693078449826,0.012201458540619192,,,,,0.0,0.0,0.5410907528608624,0.07216174639686046,0.6908203971967575,0.040583024463611984,0.625604240995631,0.053592600028591994,0.030491388865933593,0.006638255610700989,0.35928519324705427,0.0353118476842155,0.00036900369003690036,0.0011668921255233871,0.7659459273041616,0.0993148468392962,10
imbalanced,pretrained,sgd,elr,0.1,0.6245186770863114,0.034631244597120164,0.27479139125738883,0.022975432312024292,0.10510233271229355,0.008174716890630913,0.8604885360356539,0.015929968835159222,0.11526598373253698,0.007371603195035185,0.6658815560668601,0.06125121528988155,0.12763647181317864,0.00294283418166978,0.38748099614803216,0.057118497854335516,0.5009850119094708,0.06918396694902618,0.4990838744903404,0.041069680084103104,0.14590097830136,0.044528929466227864,0.22724230185920719,0.03240905794041761,0.0007393715341959334,0.0015587320567681474,0.16210720455911548,0.07019998295190823,10
imbalanced,pretrained,sgd,elr,0.2,0.609285991800983,0.04668546576014001,0.2561475775269716,0.012569786652775758,0.09815057918606027,0.005649550357448205,0.846624155385322,0.018294025773796106,0.11725978088269766,0.008244830893019226,0.6837558422357656,0.03597427458416107,0.20504239178937972,0.0032717851844510596,0.36551889864554526,0.046401748294705954,0.46107165046265164,0.03260802337173866,0.4439807628235613,0.055604450413036015,0.13655111029099384,0.04517446344674515,0.22183505456244026,0.02720774147162968,0.002580992160346946,0.003902702305323704,0.16149457374326165,0.0422500889342937,10
imbalanced,pretrained,sgd,elr,0.3,0.5780809200672655,0.03981728703405087,0.23112482218200975,0.02238638877498491,0.08589663769319097,0.006265998181339845,0.8259094782980881,0.017496129263947637,0.106262451659875,0.003870893028427413,0.6532924940559092,0.05380315195367694,0.2996281421984233,0.004213046599640937,0.3354873520930563,0.040152153956034144,0.409904224814955,0.04910941132530842,0.38370972263748276,0.03931091959771667,0.14526610834458464,0.04026335123171229,0.20522288611575737,0.023067743959337465,0.0003696857670979667,0.0011690490425761107,0.1379137755011341,0.05210201662278665,10
imbalanced,pretrained,sgd,elr,0.4,0.5352388865976397,0.04078485841499554,0.19630259521344307,0.01983465423988076,0.07372038912662181,0.011058175796132486,0.7974124669952349,0.02856061984483273,0.10072798530565082,0.007663751146150562,0.5734849389619951,0.05219256842239063,0.3981407109921166,0.005996252371423116,0.2751977243711782,0.02736350402807517,0.37048596377490894,0.05130121779376822,0.33764979175104004,0.05836678533270707,0.10629725053899093,0.03690279026710209,0.16549475444539202,0.05588939768884303,0.0,0.0,0.11899268161259142,0.04023125572403703,10
imbalanced,pretrained,sgd,elr,0.5,0.5147035399270288,0.05584683571250459,0.18840973645663445,0.01735515622532444,0.07181096036970744,0.008529376037538483,0.7840277415096801,0.02179064393460549,0.09493963318076519,0.006464402727427668,0.5882434185137846,0.0359629639888759,0.4985869403540086,0.005316974215262829,0.27593355340684134,0.04575157179351647,0.36387008669070064,0.04699981195222843,0.3070973005511085,0.04530258529302298,0.09442944954261182,0.036707407558956635,0.15384929926717247,0.04124710433661171,0.003321043259349578,0.002718664798114697,0.12036742247865669,0.023494866873708525,10
imbalanced,pretrained,sgd,sce,0.0,0.7535344584785792,0.02974134694062875,0.7167230238807977,0.030739495972895454,0.8453291693681791,0.01280821920474261,0.965815981509054,0.0048792185752273695,,,,,0.0,0.0,0.5908063900065541,0.10749379984748884,0.7778584684071495,0.04970687770723578,0.7185246459449285,0.038919037105028816,0.64601337259232,0.0886518442682401,0.5400252432041789,0.045263946844202256,0.9148619299595137,0.009370790606591689,0.8289711170509394,0.07169015683906717,10
imbalanced,pretrained,sgd,sce,0.1,0.719582299595489,0.041639769286341076,0.5895554274157384,0.041654441313948284,0.7712312430176003,0.01688118568692645,0.9192606293013874,0.019017303444552512,0.401223186319828,0.028762854483172267,0.5690694601320456,0.03582543638205896,0.12763647181317864,0.00294283418166978,0.5099456802060249,0.0723727635017725,0.6762594791314772,0.04886955524437878,0.6190559221271785,0.049304800298402916,0.42190083074464413,0.1418392575985078,0.4440528318864877,0.044317060064393336,0.8534622318628223,0.01193975847867237,0.602211015951534,0.101731215826544,10
imbalanced,pretrained,sgd,sce,0.2,0.6940211501525325,0.04388944640657291,0.5162181532234653,0.03157436972881998,0.6967633547593943,0.01999182531163319,0.909321273913686,0.006942549179465748,0.3197708895490695,0.020665712563810244,0.6371143247024332,0.016083260012416056,0.20504239178937972,0.0032717851844510596,0.5015753982019042,0.08015108831526531,0.6027604802563146,0.03866837849663299,0.5676467594662394,0.03021295146063722,0.3155333201793157,0.08226220234318789,0.37169221088127535,0.03269277782049009,0.7740898815586185,0.020771242878706454,0.48022902202058954,0.10159430986880512,10
imbalanced,pretrained,sgd,sce,0.3,0.6208691017020324,0.06029024972335178,0.43385436836520147,0.041323238203737775,0.610061701834258,0.030384906006593018,0.8872490380726118,0.012442836297095293,0.2697934478746069,0.017039211422323484,0.670116764084466,0.018126566886502726,0.2996281421984233,0.004213046599640937,0.4286251990544313,0.04769204764446732,0.5163746685797392,0.05097916944657234,0.49165982256873697,0.051079149743513796,0.25375361208244224,0.11585594082513805,0.3078498243988643,0.04519760799586342,0.6830921248182974,0.032616602607838066,0.3556253270538985,0.11509450896473132,10
imbalanced,pretrained,sgd,sce,0.4,0.6101781717967447,0.03564648659790348,0.38049087541529325,0.02332621803965067,0.5089138742511672,0.03810694054840763,0.8612260055957186,0.014302544045890547,0.2195335429494835,0.01906001014165271,0.6947019820244724,0.018824013411202642,0.3981407109921166,0.005996252371423116,0.41496685811722955,0.05614771968405939,0.5000225146615722,0.06664240171621315,0.4273684544420277,0.03295043774101347,0.19208707768447006,0.06541321048309087,0.2630007378502559,0.031482490762214106,0.5602895774020353,0.04669914854193918,0.3057009077494621,0.07894890791134863,10
imbalanced,pretrained,sgd,sce,0.5,0.5467209130064677,0.03734023363365674,0.3245809076047568,0.016817713168835517,0.4372028928537156,0.037979712513557494,0.8400969874014959,0.016037077394460603,0.19519701328374933,0.01806629672940747,0.6958545038527928,0.02197223990515472,0.4985869403540086,0.005316974215262829,0.37985537193406416,0.05706224411522571,0.448719952372408,0.05723172668507067,0.38586926611735906,0.03629036302227245,0.12993526716653683,0.060214535474195245,0.22420120529720147,0.0352419443007847,0.478065873162242,0.04921935467784275,0.22541941718348593,0.0764038189532902,10
imbalanced,scratch,adam,asyco_divmix,0.0,0.5069114592920909,0.024452500041167793,0.2721816211089987,0.021623215127997756,0.4979090033075299,0.06063261814716276,0.8738834410792077,0.010027489194351391,,,,,0.0,0.0,0.3073697078182773,0.04995268604039253,0.2461571119075232,0.11082240086182062,0.19140769415832107,0.03753941928032197,0.06301475974158154,0.012703013319077461,0.3436102536039953,0.048787812703183504,0.5918481797504179,0.0823824980431521,0.16186364078287457,0.04905266830947168,10
